collection,date,id,title,topic_score
frus,1944-10-30 19:00:00,frus1944v02d146,"
The Counselor of Embassy in the United Kingdom
                            (
Gallman
) to the Secretary of
                        State

",0.208097
frus,1945-02-02 00:00:00,frus1945v09d312,"
The Secretary of State to
                                the Charge in Argentina (
Reed
)",0.199419
frus,,frus1946v01d158,"
Memorandum Prepared in the Office of Special Political
                                Affairs

",0.177666
frus,1941-12-12 00:00:00,frus1941v06d336,"Memorandum by the Acting Chief of the Division of
                                World Trade Intelligence (Dickey)",0.17515
frus,1941-11-25 00:00:00,frus1941v06d330,"
The Secretary of State to
                                    Diplomatic Representatives in the American
                                    Republics
",0.171976
frus,,frus1969-76ve10d15,"15. Annex A to a Paper Prepared in the Department of State,
                                Washington, undated.

",0.15814
frus,1949-02-05 14:00:00,frus1949v05d29,"
The Ambassador in France (
Caffery
) to the Secretary of
                                    State

",0.157813
frus,1942-03-06 00:00:00,frus1942v06d249,"
Memorandum of Conversation, by the Chief of the
                                Financial Division (Livesey)",0.157097
frus,1952-03-17 00:00:00,frus1952-54v01p2d7,"Memorandum for the Files, by John H. Kean of the Office
                            of Northeast Asian Affairs",0.15058
frus,1945-03-15 00:00:00,frus1945v09d506,"
The Secretary of State to
                                the Charge in Brazil (
Daniels
)",0.147957
frus,1955-02-15 00:00:00,frus1955-57v09d22,"22. Minutes of a Meeting, Washington, February 15, 1955, Afternoon
                            Session
",0.14539
frus,,frus1949v06d251,"
Editorial Note
",0.139038
frus,1945-01-03 21:00:00,frus1944v02d156,"
The Secretary of State to the
                            Ambassador in the United Kingdom (
Winant
)",0.135678
frus,1942-03-30 00:00:00,frus1942v05d730,The Assistant Secretary of State (Acheson) to the Ambassador in Brazil (Caffery),0.135174
frus,1944-09-14 00:00:00,frus1944v02d141,"
The Secretary of State to the
                            Ambassador in the United Kingdom (
Winant
)",0.132989
frus,1950-06-21 00:00:00,frus1950v02d271,"
Draft of Position Paper From Background Book for
                                    Colonial Policy Discussions
",0.132396
frus,1940-12-16 00:00:00,frus1940v03d296,"
Memorandum by the Assistant Chief of the Division of
                                European Affairs (Henderson)",0.131314
frus,1965-09-10 23:12:00,frus1964-68v33d366,"366. Telegram From the Mission to the United
                            Nations to the Department of State

",0.131113
frus,1946-06-21 00:00:00,frus1946v11d59,"The Acting Secretary of
                                    State to President Truman",0.130435
frus,1944-01-06 00:00:00,frus1944v07d1104,"
Memorandum by the Chief of the Financial
                                Division (Livesey)",0.128737
frus,1957-07-01 00:00:00,frus1955-57v20d252,"252. Letter From the Secretary of Defense (Wilson) to the Secretary of
                                State",0.128381
frus,1951-09-04 00:00:00,frus1951v02d431,"
Discussion Brief for Bilateral Talks on Colonial
                                    Policy To Be Held at London and Paris (Agenda Items III (a) and III (b))
",0.127774
frus,1959-03-26 00:00:00,frus1958-60v02d70,"70. Airgram From the Department of State to
                            the Mission at the United Nations",0.127234
frus,1945-04-08 14:00:00,frus1945v02d276,"
The Secretary of State to the
                            Ambassador in the Soviet Union (
Harriman
)",0.127193
frus,1934-12-21 00:00:00,frus1934v02d448,"The Secretary of
                                        State to the Greek Minister (Simopoulos)",0.126904
frus,1945-03-08 19:00:00,frus1945v02d274,"
The Ambassador in the Soviet Union (
Harriman
) to the Secretary of
                        State

",0.125786
frus,1943-09-27 00:00:00,frus1943v06d117,The Charge in Costa Rica (Trueblood) to the Secretary of State,0.125488
frus,1945-10-30 00:00:00,frus1945v09d229,"
The Ambassador in Guatemala (
Kyle
) to the Secretary of
                                State

",0.123779
frus,1949-04-27 00:00:00,frus1949v03d371,"
Memorandum of Conversation, by the United States
                                    Ambassador at Large (
Jessup
)",0.123676
frus,,frus1937v02d13,"The Department of
                                        State to the British
                                        Embassy",0.122995
frus,1942-12-03 23:00:00,frus1942v05d294,"The Ambassador in the United Kingdom (Winant) to the Secretary of
                                State",0.122048
frus,1974-09-13 06:03:00,frus1969-76ve08d254,"254. Telegram 10183 From the Consulate General in Hong
                            Kong to the Department of State,
                        September 13, 1974, 0603Z. 

",0.119765
frus,1943-04-21 16:15:00,frus1943v05d301,"The Secretary of State to
                                    Diplomatic Representatives in the American
                                    Republics",0.119758
frus,1951-10-11 19:18:00,frus1951v01d658,"
The Secretary of State to the
                            United States (
GATT
) Delegation

",0.119048
frus,1966-11-09 00:00:00,frus1964-68v04d299,"299. Memorandum From Secretary of Defense McNamara to President Johnson

",0.118819
frus,1933-07-13 19:00:00,frus1933v01d542,"
The Acting Secretary of
                                    State to the Chairman of the American Delegation
                                (
Hull
)",0.118774
frus,1944-04-22 00:00:00,frus1944v07d997,"
The Charge in the Dominican Republic (
Newbegin
) to the Secretary of
                                State

",0.118418
frus,1934-11-08 00:00:00,frus1934v02d445,"The Acting Secretary of
                                        State to the Greek Minister (Simopoulos)",0.11828
frus,1945-03-27 17:00:00,frus1945v07d971,"
The Acting Secretary of State
                            to the Charge in China (
Atcheson
)",0.117144
frus,1951-10-23 07:00:00,frus1951v01d664,"
The United States (
GATT
) Delegation to the Secretary of
                                State

",0.116468
frus,1941-10-31 00:00:00,frus1941v07d78,"Memorandum of Conversation, by Mr. James H. Wright
                                of the Division of the American Republics",0.115513
frus,1944-01-13 00:00:00,frus1944v07d1105,"
Memorandum of Understanding Between the Government
                                of El Salvador and the Foreign Bondholders Protective Council,
                                Inc.
",0.115386
frus,1934-06-30 00:00:00,frus1934v02d440,"The Secretary of
                                        State to the Greek Minister (Simopoulos)",0.115385
frus,,frus1944v02d160,"
The Secretary of State to the
                            French Ambassador (
Bonnet
)",0.115298
frus,1945-05-15 00:00:00,frus1945v09d510,"
The Acting Secretary of
                                    State to the Ambassador in Brazil (
Berle
)",0.115229
frus,1943-06-19 00:00:00,frus1943v05d305,"The Assistant Secretary of State (Acheson) to Mr. Winfield W.
                                    Riefler, Special Assistant to the Ambassador in the
                                United Kingdom (Winant)",0.114576
frus,1945-01-11 19:00:00,frus1944v02d157,"
The Ambassador in the United Kingdom (
Winant
) to the Secretary of State

",0.114118
frus,1958-08-21 00:00:00,frus1958-60v04d334,"334. Memorandum of Discussion at the 377th Meeting of the National
                        Security Council",0.11399
frus,1949-07-01 00:00:00,frus1949v05d62,"
Policy Paper Approved by the Foreign Assistance
                                Correlation Committee

",0.113537
frus,1944-12-27 19:00:00,frus1944v02d153,"
The Ambassador in the United Kingdom (
Winant
) to the Secretary of State

",0.11324
frus,1944-11-02 00:00:00,frus1944v02d147,"
The Secretary of State to the
                            Charge in the Soviet Union (
Kennan
)",0.11236
frus,1946-04-15 00:00:00,frus1946v11d56,"Memorandum by the Deputy Director of the Office of
                                Economic Security Policy (Rubin)",0.11236
frus,1941-11-25 00:00:00,frus1941v06d331,"
The Secretary of State to
                                    Diplomatic and Consular Officers in the
                                    American Republics
",0.112068
frus,1946-10-07 00:00:00,frus1946v01d697,"
Memorandum by the Chief of the Division of Commercial
                            Policy (Browon)
",0.112036
frus,1951-11-23 00:00:00,frus1951v02d455,"
United States Delegation Working
                                Paper
",0.111512
frus,1944-05-02 00:00:00,frus1944v01d111,"
Memorandum by the United Kingdom
                                    Representative to the European Advisory Commission
                                (
Strang
)
",0.111113
frus,1951-08-31 00:00:00,frus1951v02d432,"
Discussion Brief for Bilateral Talks on Colonial
                                    Policy To Be Held at London and Paris (Agenda Item III (c))",0.111111
frus,1942-01-07 22:00:00,frus1942v05d274,"The Secretary of State to
                                the Ambassador in the United Kingdom (Winant)",0.11043
frus,1941-03-12 00:00:00,frus1941v07d442,"The Secretary of State to
                                the Ambassador in Peru (Norweb)",0.10929
frus,1951-12-19 16:00:00,frus1951v07p1d857,"
The Ambassador in Korea (
Muccio
) to
                                the Secretary of State

",0.108976
frus,1933-07-21 00:00:00,frus1933v01d556,"
The Chairman of the American Delegation
                                (
Hull
) to the Chairman of the Economic Commission
                                (
Colijn
)",0.108799
frus,1945-04-21 18:00:00,frus1945v02d277,"
The Secretary of State to the
                            Ambassador in the United Kingdom (
Winant
)",0.108047
frus,1953-09-26 10:58:00,frus1952-54v14p2d691,"No. 691The Secretary of
                                    State to the Embassy in
                                Japan",0.107956
frus,1946-11-09 00:00:00,frus1946v01d172,"
Minutes of Meeting of Political Advisers and Executive
                                Officers
",0.107785
frus,,frus1932v01d10,"
Memorandum of Trans-Atlantic Telephone
                                    Conversation

",0.107437
frus,1943-02-24 00:00:00,frus1943v05d298,"Mr. Winfield W.
                                    Riefler, Special Assistant to the Ambassador in the
                                United Kingdom (Winant), to the Assistant
                                Secretary of State (Acheson)",0.107332
frus,1941-12-26 00:00:00,frus1941v06d340,"Memorandum by the Acting Chief of the Division of
                                World Trade Intelligence (Dickey)",0.106984
frus,1951-02-01 00:00:00,frus1951v04p2d143,"
Memorandum by the Secretary of State
",0.105634
frus,1937-10-25 00:00:00,frus1937v02d497,"The Secretary of
                                        State to the Charge in Egypt (Morris)",0.10559
frus,1945-01-04 00:00:00,frus1945v05d702,"
The Ambassador of the Soviet Union (
Gromyko
) to the Secretary of
                                State

",0.105528
frus,,frus1932v01d133,"
Memorandum of Trans-Atlantic Telephone
                                    Conversation

",0.105443
frus,1944-04-27 00:00:00,frus1944v02d120,"
The Secretary of State to
                                Diplomatic and Consular Officers in the American
                                Republics

",0.105065
frus,1948-01-13 00:00:00,frus1948v02d419,"
The United States Military Governor for Germany
                                (
Clay
) to the Department of the
                                    Army

",0.105023
frus,1946-07-03 20:00:00,frus1946v08d682,"The Acting Secretary of
                                    State to the Consul General at Manila (Steintorf)",0.10459
frus,1947-10-14 00:00:00,frus1947v02d503,"
The Chief of the Reparations Section, Economic
                                    Division, Office of United States Military Government for
                                    Germany (
McJunkins
) and the Chief of the Reparations, Deliveries, and Restitution
                                    Division, Control Commission for Germany (British Element) (
Whitham
) to
                                    the Secretary General of the Inter-Allied
                                        Reparation Agency


",0.104073
frus,1951-11-20 00:00:00,frus1951v01d670,"
Document Prepared in the Department of State for the
                            National Advisory Council Staff Committee

",0.104025
frus,1944-08-09 22:00:00,frus1944v02d137,"
The Ambassador in Chile (
Bowers
) to the
                                Secretary of State

",0.103659
frus,1943-10-18 10:00:00,frus1943v04d1228,"
The Charge in Turkey (
Kelley
) to the
                                    Secretary of State

",0.103449
frus,1949-04-29 00:00:00,frus1949v03d373,"
Memorandum of Conversation, by the United States
                                    Ambassador at Large (
Jessup
)",0.102969
frus,,frus1952-54v03d818,"
Memorandum Handed to the Assistant Secretary of
                                State for United Nations Affairs (
Hickerson), by the Netherlands
                                Minister of Embassy (
De Beus), June
                                20, 1952",0.102957
frus,1944-04-07 00:00:00,frus1944v07d1400,"
The Ambassador in Paraguay (
Frost
) to the Secretary of
                                State

",0.101327
frus,1945-09-11 00:00:00,frus1945v06d676,"
The United States Commissioner, United
                                        Nations War Crimes Commission (
Hodgson
), to the Secretary of
                                            State

",0.101322
frus,1934-04-24 00:00:00,frus1934v02d439,"The Secretary of
                                        State to the Greek Minister (Simopoulos)",0.101191
frus,1945-01-15 00:00:00,frus1945v09d218,"
The Charge in the Dominican Republic (
Newbegin
) to the Secretary of
                                State

",0.101124
frus,1939-06-08 15:00:00,frus1939v04d211,"The Consul General at Tientsin (Caldwell) to the Secretary of
                                    State",0.100671
frus,1962-07-31 00:00:00,frus1961-63v09d315,315. Current Economic Developments,0.100084
frus,1939-09-01 19:00:00,frus1939v05d281,"
The Secretary of State to
                                the Ambassador in Argentina (
Armour
)",0.100001
frus,,frus1944v01d857,"
The British Charge (
Campbell
) to the
                                Secretary of State

",0.1
frus,1946-04-26 12:10:00,frus1946v01d149,"
The United States Representative at the United
                                Nations (
Stettinius
) to the Secretary of
                                    State

",0.1
frus,1942-02-14 00:00:00,frus1942v05d728,"The Ambassador in Brazil (Caffery) to
                                the Secretary of State",0.0995315
frus,1953-03-06 00:00:00,frus1952-54v03d71,"
Memorandum by the Assistant Secretary of State
                                    for United Nations Affairs (
Hickerson
)",0.0985518
frus,1945-05-23 00:00:00,frus1945v09d1205,"
The Acting Secretary of
                                    State to the Charge in Venezuela (
Flack
)",0.0985232
frus,1950-04-26 00:00:00,frus1950v04d44,"
The Secretary of State to
                                Certain Diplomatic Offices


",0.0985159
frus,,frus1949v06d233,"
Editorial Note
",0.0984458
frus,1951-07-18 00:00:00,frus1951v01d739,"
Draft National Security Council Staff Study

",0.0982549
frus,,frus1934v01d449,"
The Department of
                                        State to the Finnish
                                        Legation

",0.0978263
frus,1934-05-28 00:00:00,frus1934v01d474,"
The Secretary of
                                        State to the Yugoslav Charge (
Stoianovitch
)",0.097561
frus,1915-03-30 00:00:00,frus1915Suppd527,"
The Ambassador in Great Britain (
Page
) to the Secretary of
                                        State

",0.0973697
frus,1952-09-18 00:00:00,frus1952-54v03d827,"
Memorandum by the Director of the Office of
                                Dependent Area Affairs (
Gerig)",0.0972974
frus,1943-10-29 19:00:00,frus1943v06d646,"The Acting Secretary of
                                    State to the Ambassador in Uruguay (Dawson)",0.097015
