collection,date,id,title,topic_score
frus,,frus1964-68v09d367,"367. Position Paper Prepared for the Delegation to the London and
                            Paris Rubber Meetings
",0.226352
frus,1949-02-21 00:00:00,frus1949v05d32,"
Current Economic Developments
",0.209571
frus,,frus1952-54v01p2d100,"Memorandum of Discussion at the 194th Meeting of the
                            National Security Council on Thursday, April 29, 1954",0.199304
frus,1952-07-18 00:00:00,frus1952-54v11p2d934,"Memorandum by the Assistant Secretary of State
                                    for Near Eastern, South Asian, and African Affairs
                                    (Byroade) to the Secretary of State",0.183263
frus,1953-09-04 18:12:00,frus1952-54v02p2d102,"The Secretary of State to the
                                United States Mission at the United
                            Nations",0.180079
frus,1953-10-30 00:00:00,frus1952-54v11p2d972,"Memorandum by the Bureau of Foreign
                                    Commerce Member to the Chairman of the Operating
                                Committee (Sawyer)",0.17479
frus,1954-10-04 11:00:00,frus1952-54v11p2d995,The Ambassador in Ceylon (Crowe) to the Department of State,0.170944
frus,1944-01-28 12:40:00,frus1944v07d574,"
The Secretary of State to
                                the Ambassador in Brazil (
Caffery
)",0.1671
frus,1951-11-14 00:00:00,frus1951v06p2d421,"
Memorandum of Conversation, by Miss Mildred M.
                                    Yenchius of the Office of South Asian Affairs
",0.164986
frus,1954-04-30 00:00:00,frus1952-54v01p2d101,"Interim Statement of Policy by the National Security
                            Council",0.164706
frus,1951-10-03 00:00:00,frus1951v06p2d416,"
Memorandum of Conversation, by the Counselor of
                                    Embassy in Ceylon (Gufler)
",0.16035
frus,1944-12-26 00:00:00,frus1944v07d584,"
The Charge in Brazil (
Donnelly
) to the
                                    Secretary of State

",0.15818
frus,1953-04-14 00:00:00,frus1952-54v11p2d961,"The Acting Secretary of
                                        State to the Embassy in
                                        Ceylon",0.158105
frus,1954-05-28 00:00:00,frus1952-54v01p2d107,"Memorandum of Conversation, by Francis G. Jarvis of the
                            Office of Philippine and Southeast Asian Affairs",0.15676
frus,1944-07-31 14:10:00,frus1944v07d578,"
The Acting Secretary of
                                    State to the Ambassador in Brazil (
Caffery
)",0.155067
frus,1954-12-02 00:00:00,frus1952-54v11p2d997,"Memorandum by the Assistant Secretary of State
                                    for Near Eastern, South Asian, and African Affairs
                                    (Byroade) to the Secretary of State",0.150444
frus,1951-09-17 00:00:00,frus1951v06p2d404,"
Statement by the Ambassador in Ceylon (Satterthwaite)
",0.14557
frus,1957-12-17 22:00:00,frus1955-57v04d77,"77. Telegram From the United States Delegation at
                                the NATO Heads of Government
                                Meeting to the Department of
                                State",0.144849
frus,1950-08-21 01:00:00,frus1950v06d65,"
The Secretary of State to
                                Certain Diplomatic and Consular
                                Offices


",0.144655
frus,1976-11-23 00:00:00,frus1969-76ve08d102,"102. Airgram A-97 From the Embassy in Sri
                                Lanka to the Department of State,
                            November 23, 1976.

",0.144542
frus,1952-07-28 19:11:00,frus1952-54v11p2d938,"The Secretary of
                                        State to the Embassy in
                                        Ceylon",0.143812
frus,1952-01-09 00:00:00,frus1952-54v11p2d910,"Memorandum by Peter H. Delaney of the Office
                                    of South Asian Affairs to the Director of That Office
                                    (Kennedy)",0.142858
