collection,date,id,title,topic_score
frus,1975-09-05 00:00:00,frus1969-76ve11p1d199,"199. Memorandum From the Director of the Office of Central American
                            Affairs (Lazar) to the Assistant
                            Secretary of State for Inter-American Affairs (Rogers)",0.208763
frus,1968-03-29 00:00:00,frus1964-68v31d103,"103. Action Memorandum From the Assistant Secretary of State for
                            Inter-American Affairs (Oliver) and the Legal Adviser (Meeker) to Acting Secretary
                            of State Katzenbach

",0.205534
frus,1953-02-18 00:00:00,frus1952-54v03d973,"
Memorandum by the Legal Adviser (
Phleger) and the Assistant Secretary
                            of State for United Nations Affairs (
Hickerson)
                            to the Secretary of
                            State
",0.186439
frus,1975-09-24 00:36:00,frus1969-76ve11p1d205,"205. Telegram 5215 From the Embassy in Guatemala to the Department of
                                State",0.1859
frus,1950-09-05 00:00:00,frus1950v02d300,"
Department of State Instruction, to the United
                                    States Delegation to the Fifth Regular Session of the General
                                    Assembly

",0.180711
frus,,frus1952-54v03d983,"
Statement Made by the United States Representative
                                (
Lord) Before the Commission on Human Rights, Geneva, April 8,
                        1953",0.170838
frus,1975-09-20 02:00:00,frus1969-76ve11p1d204,"204. Telegram 5152 From the Embassy in Guatemala to the Department of
                                State",0.170155
frus,1979-01-22 00:00:00,frus1977-80v02d178,"178. Letter From the Assistant Secretary of State for Human Rights and
                        Humanitarian Affairs (Derian) to
                            William Butler, David Hinkley, and Jerome Shestack",0.162282
frus,1954-06-12 18:47:00,frus1952-54v04d466,"
The Secretary of State to
                                the Embassy in Honduras


",0.161178
frus,1953-04-03 00:00:00,frus1952-54v03d979,"
The Secretary of State to the
                            United States Representative on the Commission on Human Rights
                            (
Lord)",0.160718
frus,1976-09-17 16:35:00,frus1969-76ve11p1d232,"232. Telegram 6509 From the Embassy in Guatemala to the Department of
                                State",0.160454
frus,,frus1969-76ve10d641,"641. Memorandum From the Presidents Assistant for National Security
                            Affairs (Kissinger) to President
                                Nixon,
                                Washington, July 9,
                                1969.

",0.160235
frus,1976-01-06 23:30:00,frus1969-76ve11p1d220,"220. Telegram 62 From the Embassy in Guatemala to the Department of
                                State",0.158732
frus,1975-12-10 17:00:00,frus1969-76ve11p1d219,"219. Telegram 6960 From the Embassy in Guatemala to the Department of
                                State",0.156073
frus,,frus1969-76ve10d653,"653. Memorandum From the Executive Secretary (Eliot) to the Presidents Assistant for
                            National Security Affairs (Kissinger), Washington, October 1, 1969.

",0.153643
frus,1976-02-09 00:00:00,frus1969-76ve11p1d222,222. Memorandum of Conversation,0.153549
frus,1977-10-11 00:00:00,frus1977-80v02d81,"81. Memorandum From Samuel
                            Huntington of the National Security Council Staff to the
                        Presidents Counsel (Lipshutz)",0.153238
