date,topic_score,id,collection,title
1977-02-15 00:00:00,0.898703,ag_1974.01.22_doc_V-17,CPDOC,"Documentos referentes ? questoes burocr?icas e administrativas do Itamaraty durante a atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido, primordialmente, por correspondencia entre o titular e funcion?ios do Itamaraty. Tratam de viagens de trabalho, ferias, transferencia e remocoes; credenciamentos de funcion?ios no exterior; quadro de acesso; auxilio consular a brasileiros no exterior; construc? de moradia para os funcion?ios em Brasilia; orcamento para o Ministerio; criac? e suprimento de cargos nas embaixadas; conservac? do monumento brasileiro em Pistoia (It?ia);  e processos administrativos de funcion?ios. Inclui ainda avisos (correspondencia entre Ministros) contendo orientacoes do governo para o Ministerio das Relacoes Exteriores e para a administrac? publica em geral."
1977-03-15 00:00:00,0.545832,pn_1975.04.25_doc_4,CPDOC,"Documentos referentes ao Programa Nuclear Brasileiro, durante a gest? de Azeredo da Silveira, como ministro das Relacoes Exteriores, tratando de diversos aspectos da politica nuclear tais como o Acordo de Cooperac? Nuclear Brasil - Alemanha (1975) e a quest? das salvaguardas internacionais, entre outros. Merece destaque o relatorio publicado oficialmente, explicando a necessidade da opc? nuclear como soluc? para o problema energetico brasileiro, explicitando os propositos pacificos do Programa Nuclear e esclarecendo a posic? brasileira frente ao problema da proliferac? de armas nucleares."
1977-03-15 00:00:00,0.497948,pn_1975.04.25_doc_5,CPDOC,"Documentos referentes ao Programa Nuclear Brasileiro, durante a gest? de Azeredo da Silveira, como ministro das Relacoes Exteriores, tratando de diversos aspectos da politica nuclear tais como o Acordo de Cooperac? Nuclear Brasil - Alemanha (1975) e a quest? das salvaguardas internacionais, entre outros. Merece destaque o relatorio publicado oficialmente, explicando a necessidade da opc? nuclear como soluc? para o problema energetico brasileiro, explicitando os propositos pacificos do Programa Nuclear e esclarecendo a posic? brasileira frente ao problema da proliferac? de armas nucleares."
1978-03-15 00:00:00,0.485872,be_1977.01.27_doc_II-11,CPDOC,"Documentos referentes ?visita do secret?io de estado norte-americano Cyrus Vance ?Brasilia, em novembro de 1977, durante o periodo de atuac? de Azeredo da Silveira na pasta das Relacoes Exteriores. Inclui correspondencia entre o titular e Cyrus Vance, que estrapolam o periodo da visita e que tratam de diversas questoes no ?bito das relacoes do Brasil com os Estados Unidos, alem de outros papeis que se caracterizam como subsidios para as conversacoes entre Azeredo da Silveira e Cyrus Vance, tratando das relacoes comerciais e politicas entre Brasil e Estados Unidos, assim como da politica externa brasileira e norte-americana."
1977-02-02 00:00:00,0.484978,pn_1975.04.25_doc_6,CPDOC,"Documentos referentes ao Programa Nuclear Brasileiro, durante a gest? de Azeredo da Silveira, como ministro das Relacoes Exteriores, tratando de diversos aspectos da politica nuclear tais como o Acordo de Cooperac? Nuclear Brasil - Alemanha (1975) e a quest? das salvaguardas internacionais, entre outros. Merece destaque o relatorio publicado oficialmente, explicando a necessidade da opc? nuclear como soluc? para o problema energetico brasileiro, explicitando os propositos pacificos do Programa Nuclear e esclarecendo a posic? brasileira frente ao problema da proliferac? de armas nucleares."
1977-03-09 00:00:00,0.480625,be_1977.06.01_doc_II-1,CPDOC,"Documentos referentes ?visita da sra. Carter ao Brasil em julho de 1977, durante o periodo de atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por documentos que compoem a agenda de assuntos tratados durante a visita, incluindo politica externa norte-americana, cooperac? mlitar Brasil-EUA, direitos humanos e desarmamento, relacoes economicas, comerciais, culturais, cientificas e tecnologicas, e politica nuclear. H?ainda documentos sobre as relacoes dos EUA com diversos paises da America, Europa Ocidental e Oriental, Oceania, ?rica e Oriente Proximo."
1977-05-15 00:00:00,0.416698,be_1977.04.29_doc_II-27,CPDOC,"Documentos referentes ?visita do secret?io assistente para Assuntos Interamericanos norte-americano, Terence Todmam ao Brasil, em maio de 1977, durante a atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido de textos que se caracterizam como subsidios para as conversacoes do secret?io durante a sua estada no Brasil, subdivididos em quatro itens: a ""nova"" politica exterior dos Estados Unidos; relacoes bilaterais entre Brasil e Estados Unidos, com enfase no interc?bio comercial, relacoes economicas e cooperac? cientifica e tecnologica; assuntos americanos com enfase nas relacoes bilaterais dos Estados Unidos com diversos paises da America Latina; e assuntos mundiais com enfase em questoes comerciais e direitos humanos. H?ainda um quinto item de anexos sobre direito do mar, politica nuclear e direitos humanos."
1977-03-04 00:00:00,0.409007,rb_1974.04.17_doc_II-8,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira, como ministro das Relacoes Exteriores, nas relacoes bilaterais entre o Brail e diversos paises da Europa, entre os quais Noruega, Bulg?ia, Paises Baixos, Tchecoslov?uia, Grecia, Iugosl?ia, URSS, Espanha, It?iae CEE. O dossie contem informacoes sobre as viagens de autoridades desses paises ao Brasil e vice-versa; convites para solenidades e visitas; agradecimentos por hospedagens e jantares, entre outros."
1978-04-15 00:00:00,0.38098,d_1974.03.26_doc_XXIII-31,CPDOC,"Documentos referentes aos despachos de Azeredo da Silveira como ministro das Relacoes Exteriores com o presidente da Republica Ernesto Geisel. O dossie e composto por documentos do tipo ""Informacoes ao Senhor Presidente da Republica"" abordando diversos asuntos, tais como: questoes economicas internas e externas, conflitos, conversacoes e acordos politicos entre v?ios paises, politica nuclear, questoes administrativas, viagens do presidente Geisel e de Azeredo da Silveira, assim como de outros chanceleres e presidentes ao Brasil."
1977-02-15 00:00:00,0.367693,pn_1975.04.25_doc_8,CPDOC,"Documentos referentes ao Programa Nuclear Brasileiro, durante a gest? de Azeredo da Silveira, como ministro das Relacoes Exteriores, tratando de diversos aspectos da politica nuclear tais como o Acordo de Cooperac? Nuclear Brasil - Alemanha (1975) e a quest? das salvaguardas internacionais, entre outros. Merece destaque o relatorio publicado oficialmente, explicando a necessidade da opc? nuclear como soluc? para o problema energetico brasileiro, explicitando os propositos pacificos do Programa Nuclear e esclarecendo a posic? brasileira frente ao problema da proliferac? de armas nucleares."
