date,topic_score,id,collection,title
1974-06-15 00:00:00,0.742138,bp_1974.06.04_doc_I-1,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1977-04-15 00:00:00,0.726542,bp_1977.09.13_doc_I-17,CPDOC,"Documentos referentes aos assuntos que ser? discutidos nas Reunioes Tripartites, entre Argentina, Paraguai e Brasil. O dossie e constituido por relatorios, notas, informacoes para o senhor presidente da Republica Ernesto Geisel, telegramas, projetos, memorandos e recorte de jornal, sobre o aproveitamento de Itaipu e Corpus, os quais foram utilizados como subsidios para a Reuni? Tripartite que se realizou em 22 e 23 de setembro de 1977."
1977-01-15 00:00:00,0.694444,bp_1974.06.04_doc_I-16,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1977-04-15 00:00:00,0.69095,bp_1977.09.13_doc_II-1,CPDOC,"Documentos referentes aos assuntos que ser? discutidos nas Reunioes Tripartites, entre Argentina, Paraguai e Brasil. O dossie e constituido por relatorios, notas, informacoes para o senhor presidente da Republica Ernesto Geisel, telegramas, projetos, memorandos e recorte de jornal, sobre o aproveitamento de Itaipu e Corpus, os quais foram utilizados como subsidios para a Reuni? Tripartite que se realizou em 22 e 23 de setembro de 1977."
1978-01-15 00:00:00,0.636448,bp_1974.06.04_doc_II-22,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1978-10-15 00:00:00,0.557911,bp_1977.03.10_doc_IX-30,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores nas negociacoes ocorridas entre Brasil, Artentina e Paraguai, durante as reunioes da Comiss? Tripartite, nas quais dicicutiu-se o aproveitamento do rio Paran?na construc? das usinas hidreletricas Itaipu e Corpus. Contam do dossie documentos relativos ?reunioes bilaterais, com o objetivo de discutir previamente pontos da pauta de reunioes tripartites; agendamento de uma reuni? dos chanceleres dos tres paises envolvidos; preparac? do ""documento do Rio de Janeiro"", que consiste em um acordo sobre aproveitamento hidreletrico de Itaipu e Corpus. O dossie e constituido por relatorios, agendamento, pautas para reunioes, minutas, atas, estudos sobre a regi? do rio Paran? projetos, notas ?imprensa, ""aide-memoire"", entrevistas, memorandos e telegramas, nos quais predominam uma grande preocupac? com a repercuss? das negociacoes na imprensa."
1978-01-15 00:00:00,0.525424,bp_1974.06.04_doc_II-16,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1974-06-15 00:00:00,0.518025,bp_1974.06.04_doc_I-3,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1978-01-15 00:00:00,0.516603,bp_1974.06.04_doc_II-23,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1978-02-15 00:00:00,0.509554,bp_1974.06.04_doc_III-2,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1977-01-15 00:00:00,0.494093,bp_1974.06.04_doc_I-6,CPDOC,"Documentos referentes ?empresa Itaipu Binacional durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido por telegramas, relatorios, estudos tecnicos, entrevistas e pautas para reuni?, abordando o processo de construc? da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paran? Consta ainda, do dossie, documentos sobre a conferencia da ?ua, em marco de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegac? no rio Paran? e o posicionamento do Brasil, Argentina e Paraguai diante das questoes como a compatibilizac? de Itaipu e Corpus e o numero de turbinas a ser adotado em Itaipu."
1979-03-13 00:00:00,0.483243,bp_1977.03.10_doc_XIV-7,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores nas negociacoes ocorridas entre Brasil, Artentina e Paraguai, durante as reunioes da Comiss? Tripartite, nas quais dicicutiu-se o aproveitamento do rio Paran?na construc? das usinas hidreletricas Itaipu e Corpus. Contam do dossie documentos relativos ?reunioes bilaterais, com o objetivo de discutir previamente pontos da pauta de reunioes tripartites; agendamento de uma reuni? dos chanceleres dos tres paises envolvidos; preparac? do ""documento do Rio de Janeiro"", que consiste em um acordo sobre aproveitamento hidreletrico de Itaipu e Corpus. O dossie e constituido por relatorios, agendamento, pautas para reunioes, minutas, atas, estudos sobre a regi? do rio Paran? projetos, notas ?imprensa, ""aide-memoire"", entrevistas, memorandos e telegramas, nos quais predominam uma grande preocupac? com a repercuss? das negociacoes na imprensa."
