score,token
0.0806983,process
0.0592604,cooperation
0.0582786,resource
0.0548029,objective
0.0411818,large
0.0400217,organization
0.0389582,reduce
0.0347044,stress
0.034188,reduction
0.0322527,task
0.0312965,range
0.0236634,social
0.0219785,substantial
0.0181863,depend
0.017622,business
0.0171965,today
0.0164268,agricultural
0.0163084,contribute
0.014927,e.g.
0.0147428,wide
0.0135398,mechanism
0.0133009,adequate
0.0102995,heavy
0.00961865,daily
0.00880844,throughout
0.00856559,competition
0.00803692,obviously
0.00794493,professional
0.0076549,generation
0.00705132,approximately
0.00662888,functional
0.00611984,installation
0.00594614,nationalization
0.00588727,mass
0.00563912,rapid
0.00548445,offset
0.00502936,poll
0.00492818,constrain
0.00478369,summer
0.00451116,crucial
0.00442663,greatly
0.004181,restrain
0.00373065,meaningful
0.00367075,drive
0.00365241,poverty
0.00354362,nationalize
0.0034477,buff
0.00341136,minimize
0.0033571,spring
0.00325132,wealth
0.00293973,malnutrition
0.00283405,harassment
0.00254112,caput
0.00250727,disaster
0.00244078,outlook
0.00243478,drought
0.00241854,adequacy
0.00228595,admiration
0.00213638,reliance
0.00207171,chaos
0.00206212,gnp
0.00203757,damn
0.00200438,excessively
0.00193386,orientation
0.00190371,productive
0.00187185,tea
0.00175226,wartime
0.00166446,initially
0.00164533,progressive
0.00164111,economist
0.0016224,identity
0.00160695,agrarian
0.00153669,root
0.00153328,insignificant
0.00153203,accustom
0.00153005,demographic
0.00135031,insistence
0.00133885,acceleration
0.00127473,legislate
0.00125199,brutal
0.00123203,hammer
0.00120294,guarantor
0.00119396,attraction
0.00119294,rally
0.00111096,underwrite
0.00111007,fragmentation
0.00110518,contributor
0.00108151,iron
0.00105572,beach
0.000992613,layer
0.00099024,appreciably
0.000943341,less
0.000888588,till
0.000880089,reelection
0.000872559,seventy
0.000860256,caterpillar
0.000858018,labour
0.000815053,waver
0.000806571,impulse
0.000785714,unbalance
