collection,date,id,title,topic_score
frus,1969-07-15 00:00:00,frus1969-76v29d181,"181. Memorandum From the Chairman of the National Security Council
                            Under Secretaries Committee (Richardson) to President Nixon
",0.153925
frus,1933-11-06 00:00:00,frus1933v03d474,"Memorandum by the Counselor of Legation in China
                                (Peck) of a Conversation With the Chinese Administrative Vice
                                Minister for Foreign Affairs (Tang)",0.151516
frus,1972-03-21 00:00:00,frus1969-76v29d210,"210. Memorandum of Conversation
",0.144532
frus,1967-02-03 00:00:00,frus1964-68v17d155,"155. Airgram From the Embassy in Romania to
                            the Department of State

",0.141458
frus,1969-12-18 00:00:00,frus1969-76v29d192,"192. Memorandum of Conversation
",0.140864
frus,1949-02-24 00:00:00,frus1949v07p2d35,"
The Secretary of State
                                    to the Acting Political Adviser in Japan (
Sebald
)",0.140081
frus,1971-08-31 00:00:00,frus1969-76v29d206,"206. Memorandum of Conversation
",0.140005
frus,1964-10-03 00:00:00,frus1964-68v32d391,"391. Telegram From the Consulate General in British
                                Guiana to the Department of State

",0.136823
frus,1966-05-16 16:16:00,frus1964-68v17d152,"152. Telegram From the Department of State
                            to the Embassy in Romania

",0.136796
frus,1944-05-17 00:00:00,frus1944v06d856,"
Memorandum of Conversation, by the Special Assistant in
                            the Division of Science, Education and Art (Peck)",0.133641
frus,1971-05-10 00:00:00,frus1969-76ve04d126,"126. Airgram 136 From the Embassy in Iran
                            to the Department of State, May 10, 1971

",0.129753
frus,1965-06-07 00:00:00,frus1964-68v09d271,"271. Memorandum of Conversation
",0.129029
frus,1963-03-04 00:00:00,frus1961-63v09d265,"265. Memorandum From the Under Secretary of State (Ball) to President
                                Kennedy",0.12876
frus,1977-05-06 23:12:00,frus1977-80v20d179,"179. Telegram From the Department of State to the Embassy in
                                Romania",0.128443
frus,1968-05-15 00:00:00,frus1964-68v17d161,"161. Memorandum for the Record
",0.126869
frus,,frus1969-76v29d185,185. Editorial Note,0.126315
frus,1968-01-19 00:00:00,frus1964-68v17d158,"158. Airgram From the Embassy in Romania to
                            the Department of State

",0.125643
frus,1971-09-17 11:00:00,frus1969-76v29d207,"207. Memorandum for the President's File
",0.122694
frus,1967-06-23 00:00:00,frus1964-68v17d156,"156. Memorandum of Conversation
",0.121998
frus,1971-03-02 00:00:00,frus1969-76v29d204,"204. Memorandum From the President's Assistant for National
                            Security Affairs (Kissinger) to President Nixon
",0.119529
frus,1948-09-23 00:00:00,frus1948v07d368,"
The Ambassador in China (
Stuart
) to the Secretary of
                                    State

",0.118235
frus,1978-07-11 00:00:00,frus1977-80v02d315,315. Issue Paper Prepared by the Task Force on International Health,0.117821
frus,1968-09-06 16:20:00,frus1964-68v17d169,"169. Telegram From the Embassy in Romania
                            to the Department of State

",0.117601
frus,1969-09-18 16:50:00,frus1969-76v29d189,"189. Memorandum of Conversation
",0.117462
frus,,frus1969-76ve10d143,"143. Memorandum for the Presidents File,
                                Washington, December
                                9, 1971.

",0.117445
frus,,frus1958-60v10p2d3,3. Paper Prepared in the Department of State,0.114158
frus,,frus1969-76ve10d141,"141. Memorandum for the Presidents File,
                                Washington, December 7, 1971, 11:30 a.m.


",0.113987
frus,,frus1977-80v20d208,208. Memorandum of Conversation,0.112876
frus,,frus1946v06d437,"The Rumanian Charge (Riposanu) to the
                                    Secretary of State",0.11262
frus,1967-01-23 15:00:00,frus1964-68v17d154,"154. Telegram From the Embassy in Romania
                            to the Department of State

",0.112197
frus,1968-12-09 00:00:00,frus1964-68v17d173,"173. Airgram From the Embassy in Romania to
                            the Department of State

",0.111994
frus,1944-04-03 00:00:00,frus1944v06d847,"
Memorandum by the Acting Assistant Chief of the Division
                            of Science, Education and Art (Pierson)",0.111212
frus,,frus1977-80v02d313,313. Editorial Note,0.111124
frus,,frus1936v02d127,"Extract From Political Report of the Ambassador in
                                Germany (Dodd)",0.111115
frus,1978-02-17 00:00:00,frus1977-80v02d309,"309. Letter From the Director of the Office of Management and Budget
                        (McIntyre) and the Presidents Special Assistant for Health Issues
                            (Bourne) to Secretary of State
                            Vance",0.109406
frus,1948-10-08 00:00:00,frus1948v07d386,"
The Consul at Shanghai (
Styles
) to the Secretary of
                                    State

",0.108111
frus,1980-07-30 19:37:00,frus1977-80v20d231,"231. Telegram From the Department of State to the Embassy in
                                Bucharest",0.108014
frus,1936-06-15 16:00:00,frus1936v04d197,"The Ambassador in China (Johnson) to
                                the Secretary of State",0.107914
frus,1979-10-04 03:43:00,frus1977-80v20d218,"218. Telegram From the Department of State to the Embassy in
                                Romania",0.107025
frus,,frus1950v04d578,"
Editorial Note
",0.104713
frus,1969-11-26 00:00:00,frus1969-76v29d191,"191. Paper Prepared in the Department of State
",0.104618
frus,,frus1969-76ve15p1d37,"37. Memorandum of Conversation, Bucharest, August 3, 1975, 9-10:25
                                a.m.

",0.104578
frus,1977-02-22 00:00:00,frus1977-80v20d177,"177. Memorandum From the Presidents Assistant for National Security
                            Affairs (Brzezinski) to
                            President Carter",0.103483
frus,1973-12-06 12:00:00,frus1969-76v27d47,47. Telegram From the Embassy in Iran to the Department of State,0.103311
