collection,date,id,title,topic_score
frus,1961-05-19 00:00:00,frus1961-63v25d365,365. Memorandum of Conversation,0.214413
frus,1963-07-11 00:00:00,frus1961-63v25d382,"382. Action Memorandum From the Director of the Office of
                            International Scientific Affairs (Rollefson) to Secretary of State Rusk",0.194519
frus,1963-02-18 00:00:00,frus1961-63v25d378,"378. Circular Airgram From the Department of
                                State to All Posts",0.186772
frus,1961-08-18 00:00:00,frus1961-63v25d367,"367. Summary Minutes of the Meeting of the National Aeronautics and
                            Space Council",0.166303
frus,1963-01-10 00:00:00,frus1961-63v25d377,"377. Memorandum From the Presidents Special Assistant for Science and
                            Technology (Wiesner)
                            to President Kennedy",0.161934
frus,1947-10-25 14:00:00,frus1947v04d90,"
The Acting Secretary of
                                    State to the United States Representative at the United
                                Nations (
Austin
)",0.157089
frus,1961-09-12 00:00:00,frus1961-63v25d368,"368. Letter From the Deputy Under Secretary of State for Political
                            Affairs (Johnson) to
                            the Administrator of the National Aeronautics and Space Administration
                                (Webb)",0.154751
frus,1933-10-16 00:00:00,frus1933v02d455,"
The Secretary of
                                        State to the Norwegian Minister (Bachke)
",0.152202
frus,1950-08-15 00:00:00,frus1950v04d739,"
Memorandum of Conversation, by the Acting Officer in
                                Charge of Economic Affairs in the Office of Eastern European
                                Affairs (
Truesdell
)",0.152047
frus,,frus1950v03d605,"
The Department of State
                                to the Italian Embassy


",0.151296
frus,1964-01-30 00:00:00,frus1964-68v34d23,"23. Report Prepared by the Committee on National Security Policy
                            Planning Implications of Outer Space in the 1970s, Basic National
                            Security Policy Planning Task I (1)
",0.150347
frus,1975-03-10 00:00:00,frus1969-76ve11p1d295,"295. Memorandum From Stephen
                                Low of the National Security Council Staff to the
                            Presidents Assistant for National Security Affairs (Kissinger)",0.149537
frus,1949-08-15 00:00:00,frus1949v02d235,"
The Secretary of State to
                                the United States Representative at the United Nations
                                (
Austin
)",0.148327
frus,1933-03-17 00:00:00,frus1933v02d93,"
The American Minister in the Union of South
                                    Africa (Totten) to the Minister
                                    of External Affairs of the Union of South Africa (Hertzog)
",0.147299
frus,1914-10-14 00:00:00,frus1914-20v01d94,"
The Assistant Secretary of the Treasury (
Peters
) to the Acting Secretary of State

",0.147059
frus,1933-09-08 00:00:00,frus1933v02d553,"
The Secretary of
                                        State to the Swedish Charge (Beck-Friis)

",0.146207
frus,1944-11-24 00:00:00,frus1944v02d638,"
The Administrator of the War Shipping
                            Administration (
Land
) to the British Minister of War
                            Transport (
Leathers
)",0.144017
frus,,frus1969-76ve10d257,"257. Study Prepared in the Department of State,
                                Washington, March 16,
                                1972.

",0.14254
frus,,frus1944v07d617,"
The War Shipping Administrator (
Land
) to the Secretary of
                                State

",0.14219
frus,1971-09-16 00:00:00,frus1969-76v05d407,"407. Telegram From the Department of State
                            to Certain Posts
",0.140279
frus,1949-06-08 00:00:00,frus1949v03d399,"
The Acting United States Military Governor for
                                    Germany (
Hays
) to the United States Military Attache
                                    in France (
OHare
)",0.140086
frus,1915-02-10 00:00:00,frus1915Suppd134,"
The Secretary of State
                                    to the Ambassador in Great Britain (
Page
)",0.139897
frus,1932-05-27 00:00:00,frus1932v02d248,"The American Ambassador in Germany (Sackett) to the
                                    German Minister for Foreign Affairs (Bruning)",0.13871
frus,1939-09-30 20:00:00,frus1939v01d657,"
The Secretary of State to
                                the Ambassador in France (
Bullitt
)
",0.137863
frus,1965-04-26 00:00:00,frus1964-68v34d32,"32. Paper Prepared in the Department of State
",0.137825
frus,1961-04-17 00:00:00,frus1961-63v25d361,"361. Letter From the Under Secretary of State (Bowles) to the
                            Administrator of the National Aeronautics and Space Administration
                                (Webb)",0.137362
frus,1961-01-10 00:00:00,frus1961-63v25d356,"356. Report by the Ad Hoc Committee on
                                Space to President-Elect Kennedy",0.13611
frus,1937-09-29 17:00:00,frus1937v04d587,"The Charge in the United Kingdom (Johnson) to the Secretary of
                                State",0.135417
frus,1960-01-26 00:00:00,frus1958-60v02d479,479. Report by the National Aeronautics and Space Council,0.135133
frus,1945-09-19 00:00:00,frus1945v03d644,"
Paper Submitted by the Allied Secretariat to the
                                Control Council for Germany

",0.134398
frus,,frus1961-63v25d381,381. National Security Policy Planning Paper,0.133265
frus,1979-06-13 15:37:00,frus1977-80v26d54,"54. Telegram From the Embassy in Austria to the Department of
                                State",0.132641
frus,,frus1915Suppd161,"
The Ambassador in Great Britain (Page) to the Secretary of State

",0.132076
frus,1944-06-08 00:00:00,frus1944v06d683,"
The Secretary of the Treasury (
Morgenthau
) to President Roosevelt


",0.13198
frus,1961-03-08 00:00:00,frus1961-63v25d358,358. Memorandum of Conversation,0.131723
frus,1940-12-14 00:00:00,frus1940v05d425,"The American Member of the Inter-American Neutrality
                                Committee (Fenwick) to the Under Secretary
                                of State (Welles)",0.131699
frus,1962-03-05 16:00:00,frus1961-63v14d313,"313. Telegram From the Embassy in Germany
                            to the Department of State",0.13124
frus,1967-08-10 12:10:00,frus1964-68v28d306,"306. Telegram From the Ambassador to Laos (Sullivan) to the Commander, Military
                            Assistance Command, Vietnam (Westmoreland)
",0.131069
frus,1963-09-17 00:00:00,frus1961-63v25d404,404. Memorandum for the Record,0.130988
frus,1959-04-28 00:00:00,frus1958-60v02d458,"458. Circular Airgram From the Department of
                                State to Certain Diplomatic
                                Missions",0.130299
frus,,frus1936v04d900,"The Department of State
                                to the Japanese Embassy",0.129535
frus,1947-09-24 00:00:00,frus1947v04d84,"
The Secretary of State to
                                the United States Political Adviser (
Joyce
), at
                                Trieste
",0.12946
frus,1952-10-23 19:00:00,frus1952-54v14p2d607,No. 607The Ambassador in Japan (Murphy) to the Department of State,0.129034
frus,1954-08-23 00:00:00,frus1952-54v03d959,"
Memorandum by the Deputy Director of the Office
                                    of Dependent Area Affairs (
Robbins
) to Bernard Fensterwald, Office of the
                                    Assistant Legal Adviser for United Nations Affairs",0.128767
