collection,date,id,title,topic_score
frus,1936-02-03 22:00:00,frus1936v01d45,"
The Chairman of the American Delegation
                                (
Davis
) to the Secretary of
                                State

",0.146374
frus,,frus1955-57v04d158,"158. Memorandum of a Conversation, Department of Commerce, Washington,
                            February 9, 1976, 11 a.m.",0.145727
frus,1944-10-24 00:00:00,frus1944v05d1083,"
The Minister in Switzerland (
Harrison
) to the Secretary of
                                    State

",0.135802
frus,1944-04-12 00:00:00,frus1944v07d1509,"
The Secretary of State to
                                the Ambassador in Uruguay (
Dawson
)",0.133339
frus,1943-01-02 20:00:00,frus1943v01d2,"
The Ambassador in Spain (
Hayes
) to the Secretary of State

",0.127974
frus,1948-11-10 00:00:00,frus1948v02d309,"
The Acting Secretary of
                                        State to the Ambassador in the United Kingdom
                                    (
Douglas
)
",0.12506
frus,1941-10-10 12:00:00,frus1941v01d792,"
The Ambassador in the United Kingdom (
Winant
) to the Secretary of
                                State

",0.124447
frus,1934-04-02 00:00:00,frus1934v01d566,"
The Secretary of Commerce (
Roper
) to the Assistant Secretary of State (
Sayre
)",0.123225
frus,1964-11-13 00:00:00,frus1964-68v09d243,"243. Memorandum From the Deputy Special Representative for Trade
                            Negotiations (Roth)
                            to the President's Deputy Special Assistant for National Security
                            Affairs (Bator)
",0.122209
frus,1942-11-06 23:00:00,frus1942v05d405,"The Secretary of State to
                                the Ambassador in Argentina (Armour)",0.121429
frus,1932-10-19 18:00:00,frus1932v01d338,"
The Ambassador in Great Britain (Mellon) to the Secretary of State

",0.121134
frus,1943-01-20 12:00:00,frus1943v04d1215,"
The Ambassador in Turkey (
Steinhardt
) to the Secretary of State

",0.118919
frus,1956-10-04 00:00:00,frus1955-57v04d190,"190. Memorandum From the Director of the Office of European Regional
                            Affairs (Timmons)
                            to the Acting Assistant Secretary of State for European Affairs
                                (Elbrick)",0.117431
frus,1965-06-07 00:00:00,frus1964-68v09d271,"271. Memorandum of Conversation
",0.116937
frus,1932-11-03 00:00:00,frus1932v04d337,"The Ambassador in Great Britain (Mellon) to
                                the Secretary of State",0.112904
frus,1947-03-22 16:00:00,frus1947v08d881,"
The Ambassador in Peru (
Cooper
) to the Secretary of
                                    State

",0.112586
frus,1936-02-03 20:00:00,frus1936v01d44,"
The Chairman of the American Delegation
                                (
Davis
) to the Secretary of
                                State

",0.111942
frus,1956-10-04 00:00:00,frus1955-57v10d230,"230. Memorandum From the Chief of the International Resources Division
                            (Nichols) to the
                        Deputy Under Secretary of State for Economic Affairs (Prochnow)",0.111113
frus,1970-03-08 09:30:00,frus1969-76v06d198,198. Memorandum of Conversation,0.110797
frus,1957-02-21 23:00:00,frus1955-57v04d224,"224. Telegram From the Acting United States Representative to the
                            European Coal and Steel Community (Boochever) to the Department
                                of State",0.109611
frus,,frus1940v02d369,"
The British Embassy to
                                    the Department of State

",0.109293
frus,1947-08-23 00:00:00,frus1947v02d452,"
Memorandum by the Director of the Office of
                                    European Affairs (
Hickerson
) to the Under Secretary of State (
Lovett
)",0.108036
frus,1941-04-27 09:00:00,frus1941v03d250,"The Minister in Egypt (Kirk) to the Secretary of
                                    State",0.108016
frus,1935-08-07 00:00:00,frus1935v01d92,"
Memorandum by Mr. Noel H. Field of the Division of
                                Western European Affairs
",0.107545
frus,1944-04-11 21:00:00,frus1944v04d377,"
The Ambassador in Spain (
Hayes
) to the Secretary of
                                    State

",0.105961
frus,1955-06-15 00:00:00,frus1955-57v04d102,"102. Memorandum From Ruth H. Phillips
                            of the Office of European Regional Affairs to the Director of the Office
                                (Palmer)",0.105555
frus,1944-04-11 12:00:00,frus1944v07d1508,"
The Ambassador in Uruguay (
Dawson
) to the Secretary of
                                State

",0.105368
frus,1949-06-15 00:00:00,frus1949v03d417,"
The Acting United States Military Governor for
                                    Germany (
Hays
) to the Military Attache in
                                    France (
OHare
)",0.104871
frus,1955-04-21 00:00:00,frus1955-57v23p2d38,"38. Memorandum of Discussion at the 245th Meeting of the National
                            Security Council, Washington, April 21, 1955",0.104385
frus,1972-08-31 00:00:00,frus1969-76v08d254,254. Memorandum of Conversation,0.103655
frus,1968-05-16 00:00:00,frus1964-68v06d234,"234. Memorandum From Daniel I.
                        Davidson and Richard C.
                        Holbrooke of the U.S. Delegation to the Vietnam Peace Talks to
                     Ambassador Harriman and
                     Ambassador Vance

",0.103612
frus,,frus1947v01d464,"
Minutes of a Meeting of the United States Delegation,
                            Geneva, Switzerland, May 5, 1947
",0.103354
frus,,frus1952-54v06p1d352,"No. 352Memorandum by the Deputy
                                        Administrator for International Materials Activities
                                            (Ticoulat)
                                        of a Meeting on Raw Materials, Washington, January 9,
                                        1952",0.103262
frus,1955-03-28 00:00:00,frus1955-57v04d88,"88. Memorandum From the Deputy Assistant Secretary of State for
                            European Affairs (Barbour) to the Deputy Assistant Secretary of State for
                            Economic Affairs (Kalijarvi)",0.102679
