collection,date,id,title,topic_score
ddrs,1954-06-09,1991090102805,"Treasury Dept. defines \""foreign market value\"" and \""fair value\"" as it attempts to reach decision in dumping case of Finnish hardboard.",0.173783
ddrs,1965-06-25,1997110103182,"Cable regarding British Guinea\'s proposed rice sales to Cuba. The United States position on this transaction is that British Guinea should pursue vigorous sales to all Caribbean markets, including Cuba.",0.158274
ddrs,1970-10-14,2008050101582,Text of President Richard M. Nixon\'s directive with respect to National Security Decision Memorandum (NSDM) no. 86 - Tariff Preferences for Developing Countries. The U.S. will no longer insist that special preferences be fully eliminated over a five-year period for countries to be eligible to receive generalized preferences from the U.S. Recipients of this message include select members of Nixon\'s Cabinet and other high-ranking government officials.,0.151079
ddrs,1980-02-22,1989090102443,OPEC\'s 1980 current account surplus and its placement.,0.144108
ddrs,1974-07-01,1989070101804,Problems with growing Arab wealth discussed.,0.140743
ddrs,1980-07-15,1999050101509,Cable regarding U.S. military arms sales to Romania.,0.139038
ddrs,1959-02-01,1988090102559,Output of goods and services in the U.S.S.R. during 1950.,0.136044
ddrs,1967-10-23,2001010100358,Paper by the Board of Governors of the Federal Reserve System regarding a plan to deal with problems surrounding the international gold market. Issues include: reevaluation of gold prices; creation of a new type of reserve asset solely for the purpose of preventing reserve extinction.,0.134294
ddrs,,2009110103076,"Report approved by Assistant Secretary of Defense G. Warren Nutter regarding the following: U.S. concern over the growing drug problem by U.S. forces stationed in West Germany; U.S. military equipment sales to West Germany; West German request for U.S. intelligence on the location of Soviet nuclear weapons, specifically in East Germany; U.S. and West German misgivings about Denmark\'s political direction.",0.133334
ddrs,1968-09-01,2003050101207,Intelligence memorandum regarding the Hungarian purchase of advanced communications technology from Sweden.,0.132771
ddrs,1987-10-27,2005110103145,Presidential special envoy Philip Habib provides an update on Austria\'s economic relations with the European Community (EC).,0.132513
