collection,date,id,title,topic_score
ddrs,1964-12-26,1978100100402,"[Vietnam and Vietnam War] Discourteous Attitude and Abuse of Power of Amb Maxwell Taylor [text of letter from Nguyen Khanh and generals to the Chief of State and Prime Minister in which the Vietnamese generals complain of Amb. Taylor infringing on national sovereignty. In regard to the Dec. dissolution of the High National Council, Taylor questioned whether Khanh had been under pressure from the young generals to dissolve the High National Council. Khanh responded that the decision was unanimously taken with his approval as the Commander-in-Chief. Taylor then commented, \""In that case get ready to leave the position of Commander-in-Chief and to leave the country\""]. Am Emb Saigon, Telegram No. 1950. Dec. 26, 1964. 4 p. SECRET. EX DIS. Declassified Apr. 12, 1978. Johnson Library, NSF, Countries, Vietnam, Vol. 25.",0.243306
ddrs,1964-04-01,2011010100083,,0.236436
ddrs,1959-03-18,1982010100895,Report on military training in the U.S. of foreign nationals from selected countries.,0.227795
ddrs,1963-08-24,1977040100053,"Major General Tran Van Don Details the Present Situation in South Vietnam; the Plan to Establish Martial Law; and His Views on South Vietnam\'s Future (it is impossible to be rid of the Nhus. Diem makes decisions, but he relies heavily on Nhu as an advisor; army morale is deteriorating; Buddhists seem to hold sway over the people; army was given orders to attack the Buddhist pagoda at Xa Loi). Information Report, TDCS DB-3/656, 252. Aug. 24, 1963. 14 p. Security classification not given. SANITIZED copy. Released Apr. 12, 1976.",0.215984
ddrs,1963-09-27,1985040100852,Nature of the Buddhist conflict.,0.213714
ddrs,1964-12-03,1977100100108,"(Vietnam, Republic of) Buddhist Plans to Publicly Oppose the Government, to Mount Hunger Strikes, and, If Demands Are Not Met, to Issue Anti-American Statements and Foment a Governmental Overthrow. Intelligence Information Cable, TDCS-314/06352-64. Dec. 3, 1964. 5 p. CONFIDENTIAL/NO FOREIGN DISSEM. SANITIZED copy. Released Sept. 29, 1976.",0.212179
ddrs,1963-09-27,1984010102290,Buddhist conflict in South Vietnam analyzed.,0.212007
ddrs,1968-03-20,1997070102129,"Memo to Ambassador Bunker from Ed Lansdale describes Tran Van Don\'s visit to Hue and how the people there need money more than welfare goods. The Villagers worry about further enemy action, and their lost respect for the Government of South Vietnam. Don tries to persuade Tran Van Huong to become Chairman of the Directing Committee for the National Salvation Front.",0.204594
ddrs,1963-06-28,1992030100626,Conflict between South Vietnam\'s Buddhists and President Diem\'s authoritarian Catholic-oriented regime detailed.,0.203133
ddrs,1963-06-28,1998010100011,Special Report on the Buddhists in South Vietnam.Topics include:number of Buddhists; their origin; Buddhist organizations; Buddhist grievances; political influences; Communist influence on the Buddhists.,0.197304
ddrs,1963-08-21,1977010100475,"(Vietnam, Republic of) Diem Versus the Buddhists: The Issue Joined (Buddhists may feel that only major changes in the Diem regime will stop governmental discrimination; Diem is not certain the army can be counted on to suppress future Buddhist activities). Research Memorandum, RFE-75, Thomas L. Hughes, Dir., Bureau of Intelligence and Research, to the Acting Secy. Aug. 21, 1963. 5 (Vietnam, Republic of) Diem Versus the Buddhists: The Issue date not given. Kennedy Library, POF, Countries, Vietnam Security, 1963, Box 128.",0.197184
ddrs,1963-08-24,1998030100621,"Evaluation by General Tran Van Don, Commander of the Army of the Republic of Vietnam, of the martial law action in South Vietnam. Don claims he is not behind the action and states that President Diem is in control through Ngo Dinh Nhu.",0.196974
ddrs,1963-08-26,1999070101848,Intelligence memorandum reviewing developments in South Vietnam. General Don is given the authority by President Diem to handle Buddhist agitation. This control leads to raids against four pagodas in Saigon and a declaration of martial law.,0.183106
ddrs,1963-06-11,1984010101924,DOS analyzes factors in current Buddhist situation.,0.183088
ddrs,1976-02-12,2011050101723,"Text of a Senior Review Group (SRG) meeting in which discussion centered on the conflict between Eritrean resistance fighters and Soviet-backed Ethiopian forces. The main concern of the U.S. is the safety of American personnel stationed at the U.S. army base at Kagnew Station in Asmara, Eritrea.",0.181419
ddrs,1968-03-14,1997070102039,"Memo from Ed Lansdale to Ambassador Bunker details Lansdale\'s talk with Senator Tran Van Don on the successful \""congress\"" of the NSF held on March 10, 1968.",0.177663
ddrs,1963-09-27,2010090102429,"Intelligence special report entitled: \""The Nature of the Buddhist Conflict in South Vietnam.\"" The current Buddhist protest movement in South Vietnam has been highly political since its inception. Many Buddhists conclude that only through a change in the regime will they win religious equality.",0.175774
ddrs,1965-10-29,1998030100952,Meeting on 10/28/65 between General Don and Colonel Conein in which Don assures Conein he has told Ambassador Lodge that he and his group have no political ambitions and that their only desire is to win the war against the Viet Cong. Don insists that he and his fellow generals wish to do everything possible to avoid American involvement in the coup.,0.172291
ddrs,1963-09-27,1981100100059,"[Vietnam and Vietnam War] The Nature of the Buddhist Conflict in South Vietnam [Buddhist political and religious motivations cannot be totally separated, and Diem regime\'s anti-Buddhist actions have politicized many otherwise apolitical Buddhists. While not openly repressing Buddhists prior to May 8, the Diem regime has displayed a Catholic bias in its official philosophy, celebration of Catholic holidays, and discrimination in the government and armed forces. The May 8 incident was exploited by Buddhists eager for a showdown, but all evidence implicates the government in associated violence and deaths. Subsequent Buddhist demands for political and religious concessions have been ineptly handled by the government. Tri Quang and other Buddhist leaders now actively seek the government\'s overthrow, though not in cooperation with Communists or other Diem opponents]. Directorate of Intelligence, Special Report, OCI No. 0299/63C. Sept. 27, 1963. 4 p. SECRET. SANITIZED copy. Released Sept. 13, 1979.",0.170613
ddrs,1968-02-23,1998050101614,Memo to Ambassador Bunker from Ed Lansdale regarding Lansdale\'s meeting with Senator Tran van Don to discuss allegations that Don is organizing a political front for Vice President Ky to oppose President Thieu.,0.170101
ddrs,1963-06-28,1981100100057,"[Vietnam and Vietnam War] The Buddhists in South Vietnam [historical background and role of Buddhists in South Vietnam, the events leading up to current Buddhist unrest, Buddhist grievances against the perceived \""pro-Catholic\"" Diem regime, and the personalities involved in the two major Buddhist sects are reviewed. While Communists attempt to exploit Buddhist unrest and have attempted to infiltrate its leadership ranks, the movement is considered basically not Communist-directed. The outlook is for more radical Buddhists to control the movement if grievances are not settled soon]. Office of Current Intelligence, Special Report, SC No. 00598/63A. June 28, 1963. 9 p., il. SECRET to CONFIDENTIAL. NO FOREIGN DISSEM. Declassified Oct. 15, 1981. Kennedy Library, NSF, Countries, Vietnam, Vol. 2, June 1963, Box 197.",0.165582
ddrs,1963-08-21,1975100100400,"[Consul Helble reports Hue now reasonably quiet, but situation extremely Hue: were precipitated by reports of impending coup by Buddhists; no fatalities but some injuries as a result of Buddhist resistance; raids netted 2 guns and some VC documents; 500 people arrested in Hue, including large number of Hue University professors; all those arrested are being interrogated by National Police; any trials will be under martial code; Tri stated that new province chief appointed; National Assembly elections will be held on schedule; GVN will use Khiet and large-scale psychological warfare program to pacify Buddhists.] Am Con Hue, Telegram No. 3. Aug. 21, 1963. 2 p. SECRET. Declassified Jan. 18, 1974. Kennedy Library, Box 196-198, NSF, Vietnam, Vol. XIII.",0.163522
ddrs,1959-03-07,1982010101548,DOD statement on U.S. policy in regard to Berlin and Germany.,0.163308
ddrs,1951-09-21,1976100100141,"(Nuclear weapons) Navy Atomic Capability. Note, Joint Secretariat, to JCS. JCS 1854/14, p. 60-62, incl. Sept. 21, 1951. 1 p. Att: Same title (information is requested on existing navy atomic capability, on the missions for which the capability was generated, training of personnel, and proposed navy targets). Memorandum, Chief of Staff, US Air Force, to JCS. Aug. 22, 1951. 3 p.; Encl: Evaluation of Navy Atomic Capability. Note, Joint Secretariat. Sept. 21, 1951. 1 p.; Att. to Encl: Same title (a realistic evaluation of the Navy capability to deliver atomic weapons is needed). Memorandum, Chief of Staff, US Air Force, to JCS. Aug. 22, 1951. 1 p. TOP SECRET. LIMITED DISTRIBUTION. Declassified Jan. 21, 1976.",0.162655
ddrs,1966-04-30,1994110103382,Discussion of GVN elections and Buddhists\' threatto carry out demonstrations after GVN carries out promise of elections.,0.161063
ddrs,1974-08-02,2009050101783,,0.156719
ddrs,1968-04-16,1997070102049,Memo to Ambassador Bunker from Ed Lansdale details Lansdale\'s discussion with Sen. Tran Van Don about Don\'s trips to the I and II Corps provinces. Most Province officials asked Don if the National Salvation Front is in opposition to the Free Democratic Force being organized by Thieu.,0.1555
ddrs,1963-09-01,1999110103098,Report on the situation in South Vietnam as of 8/24/63. Topics include: martial law throughout South Vietnam; hostility toward U.S.-equipped Vietnamese security forces; security assaults on Buddhist pagodas by South Vietnamese forces; Viet Cong activity.,0.155441
ddrs,,2003050101310,Scope paper in preparation for the 6/4-6/5/68 U.S. visit by Costa Rican President Jos Trejos. Issues include: U.S.-Costa Rican relations; U.S. economic and technical assistance programs to Costa Rica; U.S.-Costa Rican trade relations; biographical profile of Trejos.,0.155182
ddrs,1966-04-20,1994050101291,Thich Tri Quang and Buddhist political objectives in South Vietnam detailed.,0.154706
ddrs,1963-08-23,1998010100013,Memo regarding reasons for a Buddhist demonstration in South Vietnam.,0.154663
ddrs,1966-05-12,1999070101858,Intelligence cable regarding the outcome of Buddhist anti-government agitation in South Vietnam.,0.154412
ddrs,1960-03-28,1982010101550,NSC considers reduction of Berlin garrison.,0.152724
ddrs,1956-05-31,1999090102895,"Committee on Buddhism meets to discuss an outline plan of operation dealing with the Buddhist factors in Burma, Thailand, Laos, Cambodia and Ceylon.",0.152446
