collection,date,id,title,topic_score
ddrs,,1984010102684,Principal arguments for and against a pause in hostilities detailed.,0.211209
ddrs,,1984010102994,Pros and cons of a bombing pause.,0.175258
ddrs,,2005090102983,Talking points for Henry Kissinger in preparation for his meeting with the Vietnam Special Study Group (VSSG) concerning economic options for South Vietnam. Issues include: Option 1 - the adoption of a single flexible exchange rate; Option 2 - a partial d,0.174758
ddrs,1965-11-15 00:00:00,1993050101570,Basic elements of a second bombing pause outlined.,0.17442
ddrs,,1993010100093,Outline of 6 alternative courses of action for Vietnam.,0.162501
ddrs,1969-10-16 00:00:00,2008090102767,,0.150624
ddrs,1978-04-19 00:00:00,1993050101708,Carter and Zbigniew Brzezinski discuss resumption of construction at West Bank settlement sites.,0.15
ddrs,1964-11-16 00:00:00,1987050101552,"Analysis of how the U.S. can induce Hanoi and Peiping to negotiate, what is our negotiating position and what do we realistically expect to get out of negotiations.",0.14286
ddrs,,1977010100197,"Vietnam, Republic of, Possible Change in Government of (the Military operation). CTG 77.0, Telegram No. 210319Z, to CTG 77.6. Date not given. 2 p. TOP SECRET. LIM DIS. Declassified Mar. 31, 1976.",0.142858
ddrs,1979-04-22 00:00:00,2002090102768,"Proposed agenda in preparation for Zbigniew Brzezinski\'s meeting with Secretary of State Cyrus Vance, Secretary of the Treasury W. Michael Blumenthal, and Secretary of Commerce Juanita Kreps to discuss the U.S.-Chinese trade agreement.",0.139073
ddrs,1964-11-23 00:00:00,1999010100092,Memorandum for William P. Bundy from the Assistant Secretary of Defense regarding a draft paper on U.S. objectives in the Vietnamese Conflict. Topics include the U.S. stance toward negotiations and ensuring the U.S. will emerge with its reputation untainted.,0.138555
ddrs,1986-02-19 00:00:00,2010090102579,Presidential special adviser Edward Rowney provides National Security Adviser John Poindexter with talking points the U.S. could utilize when discussing Soviet Secretary General Mikhail Gorbachev\'s 1/14/1986 arms control proposal with its Western allies.,0.1375
ddrs,1964-11-24 00:00:00,1983010100555,Record of majority view of the DOS Executive Committee Meeting on courses of action in Southeast Asia.,0.13606
ddrs,,2005090102546,"Text of teleconference messages between the U.S. embassy in Rio de Janeiro, Brazil, and Washington, D.C. regarding the [1964] military-sponsored coup in that country in opposition to President Joo Goulart\'s pro-Communist leanings. Issues include: the mil",0.134243
ddrs,1965-12-01 00:00:00,1993050101572,Analysis of possibility of a 2nd bombing pause.,0.131438
ddrs,1964-12-24 00:00:00,1991110103060,Yankee team missions described.,0.130443
ddrs,1978-04-03 00:00:00,2003050101625,Background information in preparation for a Policy Review Committee (PRC) meeting scheduled for 4/4/78 on Micronesian political status negotiations.,0.129944
ddrs,1977-09-01 00:00:00,2006110103044,,0.129421
ddrs,1969-06-27 00:00:00,2005010100578,"Morton Halperin provides Henry Kissinger with a summary of major military and diplomatic options now open to the U.S. in Vietnam. These include: negotiation of a political settlement in Paris, France; gradual Vietnamization of the war to permit U.S. disen",0.129278
ddrs,1964-11-24 00:00:00,1987030100707,Issues raised by DOS papers on Southeast Asia.,0.128002
ddrs,1966-12-12 00:00:00,1997110103298,"Cable describes Communist China\'s demand for Portugal to return seven agents now detained in Macao. Approximately 10,000 Chinese troops are stationed along Macao\'s border.",0.127561
ddrs,,1996050101350,"Teleconference, Washington-Rio, on situation in Brazil. Includes text of President Johnson\'s message to Mazzilli.",0.12714
ddrs,1977-02-10 00:00:00,2011110103359,Secretary of State Cyrus Vance provides President Jimmy Carter with possible options with regard to initiatives to reconvene a Geneva Conference to discuss Rhodesia\'s efforts for independence.,0.125002
ddrs,1970-07-20 00:00:00,2008110103578,National Security Adviser Henry Kissinger updates President Richard M. Nixon on possible U.S. alternative strategies to safely withdraw its military forces from Vietnam.,0.12455
ddrs,1967-09-12 00:00:00,1988010100107,"Development of scenarios for military pressures against North Vietnam, 3/64-4/64.",0.12381
ddrs,1964-03-24 00:00:00,1983010100538,Courses of action in Southeast Asia discussed.,0.123558
ddrs,1973-06-14 00:00:00,2008070102173,National Security Council (NSC) staff member Harold Saunders provides National Security Adviser Henry Kissinger with a draft message (attached) to be sent by Kissinger to Egyptian National Security Adviser Hafiz Ismail clarifying principles to be followed between the U.S. and the Soviet Union in an effort to oversee Egyptian-Israeli peace negotiations.,0.120883
ddrs,,2001110103098,Summary of options with regard to U.S. policy towards both China and Taiwan. These include: establishment of full U.S.-Chinese diplomatic relations while allowing diplomatic relations with Taiwan to lapse; recognition of Peking while retaining some official representation in Taiwan; advancement of relations with Chinese by lowering U.S. level of representation in Taiwan; maintenance of U.S.-Chinese relations at their current level.,0.120597
ddrs,1977-02-15 00:00:00,2011070102247,Military adviser William Odom provides National Security Adviser Zbigniew Brzezinski and presidential assistant David Aaron with drafts of two variants for a crisis management procedure to be followed by members of the National Security Council (NSC).,0.120232
ddrs,1967-10-16 00:00:00,2006010100585,,0.119631
ddrs,,2005090102545,"Text of teleconference messages between the U.S. embassy in Rio de Janeiro, Brazil, and Washington, D.C. regarding the [1964] military-sponsored coup in that country in opposition to Brazilian President Joo Goulart\'s pro-Communist leanings. Issues includ",0.119621
ddrs,,2000010100098,Paper regarding an interpretation of the Manila Communique for the withdrawal of U.S. troops from Vietnam.,0.118853
ddrs,1968-05-08 00:00:00,2001110103460,Memorandum from Harold Saunders regarding a U.S. plan to enlist Arab support for a Jordanian-Israeli settlement in the Middle East.,0.118244
ddrs,1970-08-18 00:00:00,2009010100355,National Security Council (NSC) staff member Viron Vaky provides National Security Adviser Henry Kissinger with talking points with respect to National Security Study Memorandum (NSSM) no. 97 calling for a review of U.S. policy and strategy in the event of a victory by Chilean Senate leader Salvador Allende in the November 1970 presidential election.,0.117925
ddrs,1969-03-03 00:00:00,2005030100926,"Review of National Security Study Memorandum (NSSM) no. 12 entitled: \""Contingency Planning.\"" This document studies crisis management procedures in anticipation of potential situations that may affect the national security of the U.S.",0.117319
ddrs,,2010030100773,,0.116755
ddrs,1964-11-04 00:00:00,1990010100302,Outline of input papers being prepared on courses of action in Southeast Asia.,0.116511
ddrs,,1996050101353,"Cable to Ambassador Gordon requesting daily teleconferences on the situation in Brazil, with preliminary information on developments in the military situation, logistic situation, actions by Congress, governors, Andrade, Mazzilli or others to establish new government, developments in Guahabara, political developments in other states, actions by students, labor or other sectors, public order, need for U.S. action.",0.116083
ddrs,1979-12-06 00:00:00,2008030101085,"In a memorandum to President Jimmy Carter, National Security Adviser Zbigniew Brzezinski provides an October 1979 Central Intelligence Agency (CIA) assessment  (attached) of the estimated construction costs of Israeli settlements in occupied areas since April 1977.",0.115734
ddrs,1978-03-31 00:00:00,2001010100419,Talking points for Peter Rosenblatt\'s trip to Hawaii for talks with the Micronesians regarding the termination of the U.S. trusteeship in the area.,0.115208
ddrs,,1997050101328,Memo reviews the U.S. China policy and recent developments toward full diplomatic relations.,0.115153
ddrs,1964-11-04 00:00:00,1983010102148,Project outline for working group studying courses of U.S. action in Southeast Asia.,0.113853
ddrs,1965-08-05 00:00:00,1985010100728,"President Johnson considers UN Ambassador Goldberg\'s suggestion of a bombing pause; seeks views of Dean Rusk, Robert McNamara and various Congressmen.",0.113519
ddrs,1965-08-05 00:00:00,1986090102994,Case for and against a military pause.,0.1122
ddrs,1966-09-23 00:00:00,1979040100009,"[China, People\'s Republic of] Lin Piao, New Number-Two Man in Communist China [description of Lin Piao\'s schooling and career from 1925 to 1966, his health, views, and political standing]. Directorate of Intelligence Special Report, SC No. 00788/66A. Sept. 23, 1966. 11 p., il. SECRET/NO FOREIGN DISSEM. Declassifed June 8, 1979. Johnson Library, NSF, Countries, China, Vol. 7.",0.111691
ddrs,1969-04-30 00:00:00,2011050101413,Bureau of Intelligence and Research (INR) director Thomas Hughes updates Secretary of State William Rogers on Chinese Defense Minister Lin Piao\'s speech at China\'s Ninth Party Congress in which Lin outlined elements of China\'s foreign policy.,0.111116
ddrs,1968-06-04 00:00:00,1997050101496,"Arthur A. Hartman memorandum for SIG members on the status of approved papers on foreign international defense and foreign crises. Attachments include \""Planning in Anticipation of Foreign Crises,\"" \""Format for Preparation of Studies in Anticipation of Foreign Crises,\"" and \""Guide for Crisis Management.\""",0.11075
ddrs,1971-10-01 00:00:00,2008090102779,"Summary of a 3:00-3:45 p.m. Senior Review Group (SRG) meeting concerning options for cease-fire terms at the Paris, France, Vietnamese peace negotiations.",0.110466
ddrs,1970-11-07 00:00:00,2009030100996,"Analytical summary of options the U.S. could take to move toward a peace settlement in the Middle East. This report is in compliance with National Security Study Memorandum (NSSM) no. 103 entitled: \""Future Options in the Middle East.\""",0.108976
ddrs,1960-04-01 00:00:00,1989030101093,Briefing book for 1960 summit conference:German peace treaty.,0.108975
ddrs,1977-07-26 00:00:00,2011070102248,,0.108696
ddrs,,2000050101780,Memorandum to President Jimmy Carter from Zbigniew Brzezinski regarding international Law of the Sea negotations concerning a system for deep seabed exploitation.,0.108696
ddrs,1974-10-11 00:00:00,2006110103147,Memorandum to National Security Adviser Henry Kissinger from Secretary of Defense James Schlesinger regarding plans for long-term U.S. military force levels in Thailand.,0.108434
ddrs,1964-04-02 00:00:00,1976010100316,"(Brazil. Coup, 1964. Text of Presidential message to Mazzilli; Goulart\'s whereabouts unknown, earlier reports in error; CGT members arrested; little chance of charge of internal interference being levelled at US; congratulations to Am Emb Brazil.) Teleconference (Lincoln Gordon, US Amb. to Brazil, and State officials). Apr. 2, 1964. 16 p. SECRET. EX DIS. SANITIZED copy. Released Mar. 3, 1976. Johnson Library, NSF, Countries, Brazil, Vol. 2.",0.108341
ddrs,1954-07-13 00:00:00,1983010101706,"U.S., U.K., France discuss regroupment areas in Vietnam; France warns against U.S. presence; U.S. opposes compromise with Communists.",0.107598
ddrs,1968-06-02 00:00:00,1994050101364,Secretary Rusk and Defense Secretary Clifford discuss having a staff analysis of possible outcomes of the Paris negotiations.,0.107345
ddrs,1969-09-23 00:00:00,2010070101919,"In a memorandum to National Security Adviser Henry Kissinger, Secretary of Defense Melvin Laird provides a Joint Chiefs of Staff (JCS) list of retaliatory options which could be executed in the event of further North Korean provocations. This plan has been initiated resulting from the 4/15/1969 North Korean Air Force MIG-17 shooting down of a U.S. EC-121M reconnaissance aircraft, which killed all 31 Americans aboard.",0.10733
ddrs,1977-05-31 00:00:00,1998070102315,Memorandum for President Jimmy Carter from Zbigniew Brzezinski on non-proliferation and the pilot reprocessing plant at Tokai.,0.107144
ddrs,1977-09-17 00:00:00,1998030100980,Memorandum for Zbigniew Brzezinski from Ben Huberman on the 9/16/77 PRC meeting on Antarctic resources policy.,0.106952
ddrs,1978-03-28 00:00:00,2000010100272,"Text of \""Agreed Principles of Free Association and Mutual Rights of the Peoples of Micronesia and the U.S.\""",0.106876
ddrs,1969-02-19 00:00:00,2003050101439,Talking points in preparation for President Richard M. Nixon\'s European trip regarding the need for international cooperation to ease tensions in the Middle East in an effort to avoid the risk of a U.S.-Soviet collision in the event of another Arab-Israeli war.,0.105946
ddrs,,2009010100302,Memorandum regarding a proposal for the U.S. Information Agency (USIA) to modify information programs in Thailand in order to meet President Richard M. Nixon\'s objectives in that region.,0.105741
ddrs,1969-02-14 00:00:00,2005030101019,Talking points for Henry Kissinger in preparation for the National Security Council (NSC) meeting to discuss humanitarian and food relief needs for Nigeria and its secessionist state of Biafra.,0.105727
ddrs,1970-02-12 00:00:00,2003070102359,"Alexander Haig, Jr. provides Henry Kissinger with the text of a memorandum containing the preferences of Secretary of Defense Melvin Laird and the Joint Chiefs of Staff (JCS) for a U.S. policy on the use and storage of toxins as a military weapon.",0.105518
ddrs,1975-01-14 00:00:00,1993010100594,Roy Ash outlines DOS and DOD proposals for additional 1975 foreign aid for South Vietnam and Cambodia; Ford\'s response to proposals detailed.,0.103263
ddrs,1964-11-18 00:00:00,1998110103421,Paper explores whether the U.S. should escalate its efforts to help South Vietnam win the war against Communism or follow its current policy without using overt U.S. military action against North Vietnam.,0.103222
ddrs,1970-11-09 00:00:00,2010110103326,"Analytical summary of a paper entitled: \""Middle East - Where Do We Go From Here?\"" This document assesses the situation in the Middle East, the position of the parties concerned and other major powers, and the courses of action open to the U.S. for moving the peace settlement process forward.",0.102909
ddrs,1964-11-18 00:00:00,1987050101554,"Outline of position viewpoint on implementing \""Option A.\""",0.1026
ddrs,,1997050101325,An outline of steps to approach Communist China to participate in a five-power foreign ministers\' conference regarding the Vietnamese conflict.,0.102564
ddrs,1975-01-14 00:00:00,1994110103586,Additional 1975 foreign aid needs for South Vietnam and Cambodia discussed.,0.102427
ddrs,1966-01-10 00:00:00,1998030100699,Cable to Secretary of State Dean Rusk regarding a report that street committees are telling Chinese residents that war with the United States is possible and that America will soon unleash an attack on China.,0.101606
ddrs,1967-10-18 00:00:00,1988110103589,Strategy on negotiations and a bombing pause.,0.101126
ddrs,1969-02-20 00:00:00,2005030100856,Memorandum to Henry Kissinger from Assistant Secretary of State Joseph Sisco regarding revisions agreed upon at the 2/18/69 National Security Council (NSC) meeting concerning a U.S. peace proposal for the Middle East.,0.101105
ddrs,1966-12-29 00:00:00,1997110103307,Cable to Secretary of State Dean Rusk regarding the Macao situation and decisions by Taiwan to break relations with Portugal. Portugal complies with a Chinese demand that no Taiwanese flags be displayed in Macao.,0.100503
ddrs,1968-09-29 00:00:00,1997110103325,Memo assesses a Soviet proposal for a Middle East settlement presented by Ambassador Dobrynin to Secretary of State Dean Rusk on 9/4/68.,0.100001
ddrs,1977-08-22 00:00:00,1998090102924,Two copies of a memorandum for President Jimmy Carter from Zbigniew Brzezinski regarding the operation of the Tokai reprocessing plant in Japan to yield a pure plutonium product.,0.0989032
ddrs,1969-02-03 00:00:00,1998050101761,Memorandum from Henry A. Kissinger to President Richard M. Nixon regarding approaches for a peaceful settlement between Israel and the Arab countries.,0.0989025
ddrs,1981-07-06 00:00:00,2007090102695,Minutes of a 11:09 a.m.-12:22 p.m. National Security Council (NSC) meeting with regard to East-West trade controls. Issues deal with the following: controls on export to the U.S.S.R. of oil and gas equipment and technology; U.S. position on the Soviet construction of a Siberian natural gas pipeline to Western Europe; license for the Caterpillar Company to export 100 pipe-layers to the U.S.S.R.,0.0986472
ddrs,1954-06-20 00:00:00,1983010101702,"France and U.S. discuss goals for Indochina settlement at Geneva, French concern that fighting quickly end, U.S. concern that agreement not too greatly benefit Communists.",0.0985224
ddrs,1969-02-03 00:00:00,2005010100512,Henry Kissinger provides President Richard M. Nixon with U.S. policy toward the expedition of a Middle East peace settlement. Points include: arguments for and against seeking a general settlement at the present; possible use of a four-power approach; dia,0.0984709
ddrs,1969-12-01 00:00:00,2007110103350,National Security Council (NSC) staff member Harold Saunders provides National Security Adviser Henry Kissinger with a background paper (attached) on the crisis between Jewish and Arab factions in the Middle East.,0.0983446
ddrs,1966-01-10 00:00:00,1997010100118,"Reports that Peking is telling Chinese people that U.S. is expected to unleash attack on China in March, topics include:defensive reaction of people; students and faculty leaving Peking and Tsinghua universities.",0.0981617
ddrs,1970-11-07 00:00:00,2010010100270,Analytical review of the principal options and a discussion of the issues they raise with regard to U.S. policy toward a Middle East peace settlement.,0.0981179
ddrs,1982-02-04 00:00:00,2001010100411,Cable regarding Israel\'s pledge not to establish any more than ten additional settlements in the West Bank.,0.0980591
ddrs,1951-10-03 00:00:00,1979040100374,"Macau, The Current Situation in [history, govt. structure, important personalities, police and military security, immigration policy, popular reaction to Communism, Chinese Communist subversive activity, economy, and importance as a smuggling center for strategic goods to Communist China, for European gold to Hong Kong and SE Asia, and as a haven for political refugees from the Chinese mainland]. Office of Intelligence Research, Division of Research for Far East, Report No. 5592. Oct. 3, 1951. 27 p., il. App: Merchandise Trade of Macau, 1949. 1 p. SECRET. Declassified Jan. 23, 1979.",0.0975232
ddrs,1970-02-11 00:00:00,2011050101336,"Assistant Secretary of Defense G. Warren Nutter lists three options the U.S. could take with respect to a policy toward the use of toxins in a war situation: Option 1 - reserve the option to develop, stockpile and use in retaliation toxins produced by either biological processes or chemical synthesis; Option 2 - renounce the option to develop, stockpile, and use in retaliation toxins which are produced by biological processes; Option 3 - renounce the use, and hence the development and the stockpiling, of weapons systems using toxins produced either by chemical synthesis or biological processes.",0.0973455
ddrs,1969-03-21 00:00:00,2004090102794,"Two versions of National Security Decision Memoranda (NSDM) no. 8 from 1/30-3/21/69 regarding departmental and interagency contingency plans in the event of a potential international crisis, possibly in Berlin, the Middle East, or in Korea.",0.0972521
ddrs,1965-10-20 00:00:00,1993090102523,Analysis of positive and negative elements of a second pause scenario.,0.0971439
ddrs,1973-03-06 00:00:00,2008010100129,,0.0969685
ddrs,,1999110103596,Memorandum for President Jimmy Carter from Zbigniew Brzezinski regarding approval for the modernization of enhanced radiation (ER) weapons.,0.0967744
ddrs,1969-10-10 00:00:00,1994090102764,C. Fred Bergsten discusses tariff preferences for less developed countries (LDC\'s).,0.0966184
ddrs,,2004090102723,An analytical summary of National Security Study Memorandum (NSSM) no. 106 regarding U.S. policy toward China. Issues include: U.S. armed force levels in Taiwan; China\'s claim that Taiwan is part of its territory; the future status of Taiwan; arms control matters.,0.0959494
ddrs,1967-01-17 00:00:00,2005110103582,National Security Adviser Walt Rostow furnishes President Lyndon B. Johnson with a three-part response from North Vietnamese government officials to a U.S. peace plan.,0.0958906
ddrs,1970-06-02 00:00:00,2008110103304,"In a memorandum to National Security Adviser Henry Kissinger, Assistant Secretary of State Marshall Green comments on the scope of U.S. Information Agency (USIA) activities in Thailand as directed by National Security Study Memorandum (NSSM) no. 51.",0.0952384
ddrs,,1998050101343,Cable regarding political situation in Brazil. Governor Meneghetti is in effective control of the civil government. Text of President Johnson\'s cable congratulating Mazzili as he becomes president of Brazil.,0.095032
