collection,date,id,title,topic_score
ddrs,,1989070102176,Background information for President Ayub\'s U.S. visit: Pakistan-Afghanistan relations.,0.348373
ddrs,,2011050101368,"Background information on the relationship between Afghanistan and Pakistan, which includes indications that Pakistan has provided aid and support to the Taliban, an Islamist militia group who has ruled large parts of Afghanistan since September 1996. Also included is U.S. policy toward UN peace efforts in Afghanistan, in which the U.S. states that it supports no particular Afghan faction, movement, group, or individual.",0.252484
ddrs,1969-12-08,2007010100117,,0.237772
ddrs,1956-05-11,1980070100200,"Afghanistan, Expansion of Soviet Influence in, and U.S. Countermeasures. NSC 5409. [Efforts to extend influence began with the 1954 extension of $8-10 million of credits; ties were strengthened by a 1955 transit agreement, and a majority of Afghanistan\'s trade is now carried out with the USSR; US countermeasures include efforts to improve relations between Afghanistan and Pakistan, provision of a technical assistance program totalling $3.5 million, organization of information and exchange programs, participation in the Kabul Trade Fair, and assistance in development of airlines]. Draft Report. May 11, 1956. 6 p. Att: Estimated Cost of the Proposed Policies [FY 1955-59]. Financial Appendix. 3 p. SECRET. SANITIZED copy. Released Apr. 15, 1980. Eisenhower Library, White House Office, Office of the Spec. Asst. for Nat. Security Affairs: Records, 1952-61, Box 7, NSC 5409.",0.235742
ddrs,1968-04-06,1999070102110,"Cable from Ambassador Benjamin H. Oehlert informing Secretary of State Dean Rusk that Pakistan has terminated the Peshawar Agreement of July 18, 1959 between Pakistan and the U.S. relating to the establishment of a communication unit in Pakistan.",0.219334
ddrs,1955-11-10,1997110103410,"Operations Coordinating Board memo describing revisions to its report on the internal security situation in Afghanistan, including the feasibility of U.S. assistance and the relations between Afghanistan and Pakistan.",0.215381
ddrs,1962-03-07,2004110103007,"National Intelligence Estimate no. 37-62, entitled: \""Afghanistan\'s International Position,\"" which analyzes the possible effect of Soviet influence in that country upon Afghanistan\'s international position during the next few years.",0.214903
ddrs,1962-03-07,2006050101209,,0.210667
ddrs,1980-04-30,2006010100151,"Chronological list of recent developments, from April 1978 to April 1980, related to the Soviet invasion of Afghanistan.",0.208923
ddrs,1960-10-06,1995090102665,Ambassador Roundtree\'s cable to Secretary Herter on incursion in Pakistan territory by armed Afghans and the Pushtunistan issue.,0.205092
ddrs,,1989070102169,Scope paper for President Ayub\'s U.S. visit 7/11-7/13/61.,0.204697
ddrs,1966-06-02,1998070101890,Intelligence memorandum regarding China\'s efforts to expand its influence in Afghanistan.,0.20372
ddrs,,1980070100199,"Afghanistan, U.S. Policy toward. NSC 5409. [US courses of action include supporting Afghanistan as long as it remains friendly to the US and not subservient to the USSR, encouraging close relations between Afghanistan and Pakistan and settlement of the Pushtunistan dispute, encouraging settlement of disputes between Afghanistan and Iran, providing economic aid, and refraining from encouraging Afghani expectations of US military aid or giving the impression that the US favors Afghani participation in regional defense arrangements.] Draft Policy Statement. [1954?] 3 p. Att: (A) Estimated Cost of the Proposed Policies [1953-58]. Financial Appendix. 2 p.; (B) [Objectives of the Foreign Operations Administration program for Afghanistan and progress to date.] Summary Explanation. 2 p.; (C) [Recent Soviet activity in Afghanistan, advantages and disadvantages of confederation or closer economic and political cooperation with Pakistan, benefit of improved relations with Iran, US economic aid to promote better relations between Afghanistan and Pakistan, and disadvantages of US military aid.] Staff Study. 6 p. SECRET to CONFIDENTIAL. SANITIZED copy. Released Apr. 15, 1980. Eisenhower Library, White House Office, Office of the Spec. Asst. for Nat. Security Affairs: Records, 1952-61, Box 7, NSC 5409.",0.203706
ddrs,1956-05-29,1981070100183,"[Afghanistan] The Future of Afghan-Soviet Relations [Afghanistan has increased its trade with the Soviet Union; obtained credit, technicians, and transit facilities through the USSR; and received at least some political support. As a result, it has been able to enhance its bargaining power with the West and to press its dispute with Pakistan over Pushtunistan without being concerned over reliance on Pakistan for trade and transit routes. Soviet moves in Afghanistan are in accord with the broader aim of the USSR in the Near East and Afghanistan, which is to break up Western-sponsored defense pacts by demonstrating the advantages of neutralism. The present Afghan regime, which appears firmly in power, will continue to accept aid from any quarter so long as no political strings are attached]. Office of Intelligence Research, Division of Research for Near East, South Asia, and Africa, Report No. 7258. May 29, 1956. 17 p. SECRET. Declassified Nov. 7, 1980.",0.203394
ddrs,1961-07-11,1977040100325,"President Ayub\'s Visit, Washington, July 11-13, 1961 (discussion of Pakistani relations with the US and USSR, Pakistan foreign policy in general, and US military and economic aid to Pakistan). Scope Paper. July 11-13, 1961. 4 p. CONFIDENTIAL. Declassified Jan. 20, 1977. Kennedy Library, POF, Countries, Pakistan Security, Ayub Visit, Box 123.",0.202943
ddrs,,2009010100257,Background paper on U.S.-Pakistani relations in preparation for the 12/14-12/16/1965 U.S. state visit of Pakistani President Muhammad Ayub Khan. Issues include: current state of relations between the U.S. and Pakistan; U.S. military interests in Pakistan; objectives of Pakistani policy toward the U.S.; mutual benefits from a satisfactory relationship; strain in U.S.-Pakistani relations over policy toward Laos; lessening of Pakistani support for the U.S. at the UN; Pakistani normalization of relations with China; Pakistani press attacks against the U.S.; U.S. arms sales to India.,0.199995
ddrs,1995-11-01,2011050101524,"Copy of a 10/25/1995 letter from Ahmad Kamal, Pakistan\'s Permanent Representative to the UN, to UN Secretary General Boutros Boutros-Ghali concerning Pakistan\'s policy toward Afghanistan. Kamal reaffirms Pakistan\'s neutral stance in intra-Afghan rivalries and continues to support the ongoing efforts of the UN and the Organization of the Islamic Conference (OIC) for peace and conciliation in Afghanistan.",0.195003
