collection,date,id,title,topic_score
ddrs,1977-06-28,1996030101138,Summary of conclusions of the 6/20/77 SCC meeting on SALT.,0.196924
ddrs,,2001110103477,Arms Control and Disarmament Agency (ACDA) director Paul Warnke provides Senator Claiborne Pell (D-Rhode Island) with an analysis of the relationship between several cruise missiles under development in the U.S. to the U.S. Strategic Arms Limitation Talks (SALT) negotiation position.,0.158417
ddrs,,1991050101288,Theory for optimizing the parameters of short wavelength gyrotons detailed.,0.145746
ddrs,1977-06-27,1996050101756,Zbigniew Brzezinski\'s memo to President Carter on 6/30/77 SCC meeting on SALT.,0.144877
ddrs,1975-12-22,2005070102157,Talking points to present to President Gerald Ford at the National Security Council (NSC) meeting regarding U.S.-Soviet Strategic Arms Limitation Talks (SALT) concerning the backfire bomber and cruise missile limits.,0.13854
ddrs,1957-08-10,1980070100094,"[Guided missiles] Fact Sheet--Adaptability of POLARIS for Army Use (S) [the Army Army can be achieved, four problems must be worked out: the merging of the Jupiter and Thor programs under the Air Force, the question of the military necessity for the 500-mile missile requested by the Army, the value of a modified Redstone missile, and the future development of a 500-mile missile while developing a lighter, more mobile 200-mile missile]. Memorandum, Charles E. Wilson, Secy of Defense, to the President. Aug. 10, 1957. 3 p. SECRET. SANITIZED copy. Released Feb. 8, 1979. Eisenhower Library, Papers as Pres. of the US, 1953-61 (Ann Whitman File), Name Series, Folder: Guided Missiles (2), Box 16.",0.135459
ddrs,1957-08-10,1997030100648,Memo to President Eisenhower from C. E. Wilson outlines four basic problems in working out a sound ballistic missile program for the Army.,0.134783
ddrs,,2011090102542,Assessment of the penetrability and vulnerabilities of both the HOUND DOG Air-Launched Supersonic Missile (ALSM) program and the SKYBOLT Air-Launched Ballistic Missile (ALBM) program.,0.130901
ddrs,,2008110103519,Appendix B of a report by Science Advisory Committee member Hans Bethe on the detection of high altitude nuclear weapons tests. Issues include: effects on the ground; effects observable in a reconnaissance satellite; importance of effects of tests at high altitudes.,0.128756
ddrs,,1998010100538,Memo by Hans A. Bethe regarding the detection of high altitude nuclear weapons testing.,0.128315
ddrs,1957-08-14,1983010100673,Summary of Presidential conference on Army Missile program.,0.12766
ddrs,1980-03-20,2006030100860,Hudson Institute staff member Donald Brennan provides comparisons of various U.S. defense costs in dollars with the estimated costs in dollars that would have to be paid for the corresponding Soviet activities if procured in the U.S.,0.126497
ddrs,1967-09-01,2011030100638,"Intelligence memorandum entitled: \""Soviets Deploy Two New Air Defense Interceptors.\"" One of these is a long-range TU-28 FIDDLER, and the other, a high-speed, high-altitude aircraft known as FLAGON.",0.124504
ddrs,1964-05-31,2003110103207,"Department of State (DOS) executive secretary Benjamin Read provides McGeorge Bundy with a comparable table on the characteristics and capabilities of U.S., British, Soviet and West German medium tanks in preparation for talks with Israeli Prime Minister Levi Eshkol during his 6/1-6/3/64 U.S. visit.",0.124325
ddrs,1954-02-24,1980070100038,"[Union of] Soviet [Socialist Republics] Capabilities for Attack on the US through 1957 [Soviet gross capabilities to attack, ability to produce nuclear, radiological, biological, and chemical weapons, use and capabilities of the TU-4, turboprop, and jet bombers, basing areas for air attacks, work on guided missiles, methods of clandestine attack, and ability to conduct a conventional invasion are surveyed]. Special National Intelligence Estimate, SNIE 11-2-54. Feb. 24, 1954. 14 p. App: Range Capabilities of Soviet Long-Range Bombers, Mid-1954 to End-1957 [mission radii from bases in Chukotski, Kola, and the Baltic area]. Maps. 10 p. Security classification not given. SANITIZED copy. Released June 29, 1978.",0.124053
ddrs,1948-01-29,2011110103185,,0.12178
